orf,SC,SM,YPD
YLR205C,0.980716418,0.95426041,0.974919283
YLR206W,0.985826436,0.963838341,0.967626172
YLR207W,1.049029028,1.005619481,1.096860649
YLR209C,1.005944344,0.992662969,1.045975448
YLR210W,1.068565097,1.052625457,1.046186875
YLR211C,1.003883661,1.014090713,0.985667977
YLR214W,0.99960339,0.994898297,1.048664999
YLR216C,0.797183897,0.855637094,0.866780432
YLR217W,0.875792118,0.902046712,1.021196627
YLR218C,1.166276378,0.99873981,0.931599469
YLR219W,1.029370654,1.003910935,1.015062525
YLR220W,1.0045751,0.972026425,1.047746204
YLR221C,0.870293969,0.881848174,1.071598222
YLR224W,1.069656774,1.048588495,1.077929658
YLR225C,0.944827393,0.945067907,1.010107264
YLR227C,1.004802157,1.044079413,1.07519556
YLR228C,0.975845234,0.948851348,0.985223556
YLR231C,1.004743064,0.983825701,1.008384643
YLR232W,0.996315628,0.985216928,1.045484602
YLR233C,0.834864853,0.84391642,0.888937149
YLR234W,0.799935483,0.750583955,0.808456655
YLR235C,0.725181495,0.7394741,0.676173259
YLR236C,1.030610235,1.042558673,0.971022623
YLR237W,0.901933902,0.906907591,1.022798086
YLR238W,0.947869092,0.99829583,0
YLR239C,0.267371155,0.259068813,0.857015111
YLR241W,0.972761874,1.012635784,1.015094002
YLR244C,0.42796634,0.450443116,0.344653506
YLR246W,0.996989473,0.997037539,0.979785589
YLR248W,0.957750993,0.943933052,0.952568494
YLR250W,1.001373425,1.011640282,1.033459655
YLR251W,1.026559425,0.993070857,1.009240394
YLR252W,0.978099911,0.983116293,0.959013777
YLR253W,1.011982337,1.016070243,0.934626345
YLR254C,1.007835888,0.972358494,0.999085716
YLR255C,1.026881901,1.030055454,1.094722404
YLR257W,1.029090831,1.030286049,1.131968709
YLR258W,1.001327631,1.034473215,1.046496133
YLR260W,0.908890304,0.75071171,0.794296172
YLR262C,0.797497964,0.839541229,0.92818411
YLR264C-A,0.69816676,0.738016168,0.717093603
YLR264W,0.643403726,0.72297245,0.702348788
YLR265C,1.008751813,1.015203858,0.983801505
YLR266C,1.018361326,1.030456145,1.0302296
YLR267W,1.064404699,1.077573449,1.044990003
YLR268W,0.926948494,0.877431165,0.934401355
YLR269C,0.993319246,0.981847715,1.000230142
YLR270W,0.837079886,0.747431174,0.76747548
YLR271W,0.985269679,1.057136461,1.046461823
YLR273C,0.860423243,0.912437688,0.88109529
YLR278C,0.998382908,0.941499584,0.971410174
YLR279W,0.989284854,0.946832715,0.956152583
YLR285C-A,1.006112931,0.981048265,1.024925117
YLR286C,1.156252579,1.040894743,1.009938796
YLR289W,0.84776044,0.902215171,0.904750519
YLR290C,0.976411715,0.976547947,0.90304878
YLR292C,0.926617217,1.014572596,1.004671449
YLR294C,0.941389838,0.933255041,0.96237527
YLR295C,0.949078658,0.963534138,0.982857564
YLR296W,0.918400337,0.875326029,0.955463837
YLR297W,0.97018828,0.922982454,1.000724131
YLR299W,1.015649645,0.962308088,0.98102715
YLR300W,1.028204793,0.9591673,0.993393582
YLR303W,0.98177308,0.946095856,0.987595266
YLR304C,1.009233682,1.003542446,0.982785243
YLR306W,0.998918708,0.963548025,0.97680558
YLR307C-A,1.081755786,1.031144751,1.04910812
YLR307W,1.047773561,1.005930327,1.068911687
YLR308W,0.97202415,0.962735428,0.990597435
YLR309C,1.001841404,0.978225221,1.101971656
YLR311C,0.985579774,0.994551083,1.030793774
YLR312C,0.951856877,1.025790305,1.025598739
YLR312C-B,1.023058782,1.005331876,0.993544529
YLR312W-A,0.908336892,0.80727657,0.815213013
YLR313C,1.053586348,1.066319118,1.038201227
YLR315W,0.571026359,0.71876948,0.545579519
YLR318W,0.862764485,0.891882239,0.857043232
YLR320W,0.526937697,0.571748036,0.133956713
YLR324W,0.94380599,0.967176972,0.962234384
YLR325C,0.881424483,0.901374173,0.945778942
YLR326W,0.993180735,0.98405661,1.035916319
YLR327C,1.013341269,0.999614454,1.032675899
YLR328W,1.04826196,0.98338294,1.103319421
YLR329W,0.96458979,0.993736775,0.979081608
YLR330W,0.966205437,0.991813089,0.905357881
YLR331C,1.024653875,0.97366202,0.983550422
YLR332W,0.982097969,0.984232651,1.009103042
YLR334C,0.94868276,0.961797205,0.881107315
YLR335W,0.88871702,0.937713081,0.849723498
YLR337C,0.897920174,0.800501178,0.788286644
YLR338W,0.983726818,0.950431265,1.08685462
YLR341W,1.031937202,0.985448227,1.043779253
YLR342W-A,0.993625503,1.015307099,1.010213618
YLR343W,1.058805679,0.997232818,0.953788765
YLR344W,0.875639843,0.952179035,0.880230144
YLR345W,0.955638803,1.001082357,0.980779043
YLR346C,1.015601835,0.988508743,1.03894373
YLR348C,0.96496676,0.917688803,0.966972427
YLR349W,0.971361894,1.066598306,0.984863924
YLR350W,0.965153067,0.994058811,0.989025151
YLR351C,1.013180057,0.996843014,1.015506916
YLR352W,0.957604801,0.994330903,0.851291756
YLR353W,0.925515668,0.935560305,0.985717262
YLR354C,0.91464983,0.879143602,1.008847572
YLR356W,0.976753146,0.958968778,1.010863104
YLR360W,0.939107586,0.819193893,1.044187737
YLR361C,0.995835511,0.986814117,1.02505225
YLR361C-A,1.005581657,0.979001753,0.998663328
YLR362W,1.032185328,0.972102688,0.996102287
YLR363C,0.988554308,0.942998329,0.962433471
YLR363W-A,0.960139078,0.984566719,0.974434796
YLR364W,0.997022364,0.933642848,0.989755899
YLR365W,0.985504135,0.898593448,0.914412184
YLR366W,0.836755301,0.872600124,0.855975426
YLR368W,0.955290345,0.886314381,0.852521028
YLR369W,0.617265289,0.376145265,0.488639614
YLR370C,0.868726301,0.824852174,0.930623348
YLR371W,0.881643735,0.904053648,0.956934264
YLR372W,0.499289991,0.438992498,0.58579871
YLR373C,0.876164429,0.876926257,0.895246094
YLR374C,0.968423935,0.941596503,0.984279785
YLR375W,1.027477442,1.008386259,0.956997787
YLR376C,1.022154274,1.054320538,1.106797024
YLR377C,1.03565152,1.022840937,1.001493863
YLR381W,0.792365933,0.844582049,0.811991348
YLR382C,0.765787828,0.821692779,0.945382435
YLR384C,0.701944751,0.688439714,0.743705552
YLR385C,0.945579705,0.920007353,0.97385238
YLR386W,0.905446411,0.787299268,1.018111697
YLR387C,0.999088632,1.010769368,1.09323052
YLR388W,0.6009015,0.712660184,0.718148023
YLR389C,1.017753876,0.960912762,1.061933615
YLR390W,1.011951173,1.003421261,1.027388145
YLR390W-A,0.981995908,0.986830225,1.030620754
YLR391W,1.070180083,0.994048158,1.012883316
YLR392C,0.976274203,0.949911277,0.968359033
YLR393W,1.145161158,0.967849504,0.781073194
YLR394W,0.96916014,0.971926781,0.996406815
YLR395C,1.043037589,0.987238911,0.953798452
YLR396C,0.639990297,0.794032665,0.786405578
YLR398C,0.903680239,0.899687461,0.871586803
YLR400W,1.0431605,1.024281428,0.994427051
YLR401C,1.044545663,0.988353428,0.927250212
YLR402W,0.731151772,0.754135623,1.034442565
YLR403W,0.375486941,0.373712844,0.292797616
YLR404W,0.933279537,0.940635646,0.922242686
YLR405W,0.957523806,0.944389953,0.975218641
YLR406C,0.871607837,0.897906405,0.833995436
YLR406C-A,0.920668354,0.915708883,0.938349953
YLR407W,0.800956955,0.774596862,0
YLR408C,0.978009224,0.966285366,1.024651191
YLR410W,0.730715822,0.554425623,0.884350812
YLR412C-A,1.044345135,0.97561,1.03100488
YLR412W,0.881499841,0.872648875,1.001758976
YLR413W,0.976865008,0.955177025,0
YLR414C,0.881763293,0.821212183,1.121907561
YLR415C,1.087397292,1.041144111,1.148243776
YLR416C,1.001729296,0.996716551,1.156883257
YLR417W,0.963877174,0.6799719,0.809503576
YLR422W,0.97097893,0.905626231,1.002948619
YLR423C,0.828229989,0.799890719,0.820377762
YLR425W,0.916258277,0.939680373,0.927771038
YLR426W,0.927360225,0.892131633,0.981542655
YLR427W,0.947541417,0.945785259,0.951368676
YLR428C,0.965534857,0.950903196,0.954075645
YLR429W,0.944731479,0.914031975,0.965446242
YLR431C,0.934024971,0.955412703,0.976566836
YLR432W,0.961018187,0.934413206,0.979377998
YLR433C,1.019580198,0.996913207,1.082730194
YLR434C,0.833362353,0.886600733,0.880109736
YLR435W,0.623231126,0.599670103,0.806134547
YLR436C,0.913554821,0.866116972,1.074337287
YLR437C,1.013970374,0.998873897,1.030498229
YLR438W,1.01846316,1.020770914,1.006984121
YLR439W,0.903197161,0.796771256,0.824253605
YLR441C,0.703428021,0.73487208,0.699787287
YLR442C,0.999551852,1.0123298,0.900735889
YLR443W,1.028591404,1.014580123,1.019336432
YLR444C,0.952330809,0.970459564,0.95368031
YLR445W,1.003424951,0.994566262,1.017528666
YLR446W,0.854122783,0.789728804,0.998847817
YLR448W,0.74036061,0.635168362,0.688853363
YLR449W,0.931285361,0.943005253,0.916706124
YLR450W,0.976312963,1.011722117,0.996578625
YLR451W,0.826822909,0.539324216,1.054582926
YLR452C,0.72783583,0.808875559,0.874065826
YLR453C,0.890513559,0.728352944,1.097808087
YLR454W,1.018905922,1.009731073,1.052554632
YLR455W,0.984724266,0.950437315,0.999526796
YLR456W,0.99020651,0.930153917,0.963145791
YLR460C,1.057518291,1.019394909,1.068359377
YLR461W,0.995035043,0.970902144,0.996132947
YML001W,0.848554577,0.774063404,0.966765375
YML002W,0.99037521,0.996896047,1.010581584
YML003W,0.961193186,0.945424983,0.999231127
YML004C,0.992046631,0.981041842,1.014509124
YML005W,1.031346844,1.035362924,1.067033234
YML006C,0.895921938,0.962528491,0.965661136
YML007C-A,0.974523131,0.944622145,0.859698932
YML007W,0.983407844,0.994638915,1.023657667
YML008C,0.975889304,0.997066233,1.009185649
YML009C,1.040680738,1.004801063,0.98154113
YML009c,1.033904067,1.042035709,1.005151915
YML010C-B,0.817978013,0.842173264,0.747422009
YML010W-A,0.6765401,0.738235207,0.600219536
YML011C,0.831766657,0.815565982,0.946260452
YML012W,0.885579453,0.914530932,1.005152593
YML013C-A,0.471894282,0.513064077,0.697035233
YML013W,0.914479516,0.902574989,0.98106315
YML014W,0.709069823,0.591614047,0.872598851
YML016C,0.830738401,0.877397253,1.001597063
YML017W,1.069021465,1.019742479,1.022876728
YML018C,0.990015609,0.998652238,0.972404104
YML019W,0.962874941,0.986903489,0.991007145
YML020W,0.92009144,0.953795484,1.086856984
YML021C,0.857322135,0.767243809,0.997084958
YML024W,0.379086064,0.4538371,0.561058779
YML026C,0.629903951,0.695872904,0.843848849
YML027W,1.060170128,0.996051283,1.096431562
YML028W,0.796762123,0.877550923,0.955947551
YML029W,1.025706928,1.001831987,1.022718669
YML030W,1.085827051,1.000576441,0.976356992
YML032C,0.700462557,0.734236933,0.818421372
YML033W,0.782022783,0.965848289,0.968148553
YML034W,0.853027603,0.893862262,0.959618625
YML035C,0.583620131,0.984828559,1.023626927
YML035C-A,0.949663314,0.972341183,0.982656214
YML036W,0.824295272,0.93503464,0.761105756
YML037C,0.918433551,0.983882209,1.063594242
YML038C,0.973790303,0.979098099,0.989387673
YML041C,0.948193476,0.921143025,0.919704036
YML042W,1.008383487,1.021257032,1.024445292
YML047C,0.989590652,0.968370156,1.022167792
YML048W,0.780988869,0.733885704,1.129628307
YML048W-A,0.982208209,0.955818703,0.994151934
YML050W,1.001573802,0.983960919,1.023939076
YML051W,0.966638798,0.966252853,0.98677792
YML052W,0.966456353,0.896696665,0.994150181
YML053C,1.010949183,0.951703124,0.990095504
YML054C,1.018092904,1.02996689,1.044166107
YML054C-A,1.010774959,1.033089886,1.005290269
YML055W,0.838897739,0.892960614,0.974435356
YML056C,1.05417001,1.040886317,1.047062223
YML058C-A,1.073150756,1.045951346,1.029955313
YML058W,0.778131588,0.821867192,0.912869761
YML058W-A,0.963089113,1.01339196,0.997371885
YML059C,1.001964435,0.977380438,1.02508817
YML060W,0.909736442,0.920466148,0.988594959
YML061C,0.991602824,0.921424497,0.981968314
YML062C,0.987708499,1.003055476,0.96964083
YML063W,0.947036304,0.917475917,0.97766566
YML066C,0.929364668,0.911241859,0.942585491
YML067C,1.027916373,1.017112783,1.009671254
YML068W,1.01477026,1.008665221,1.028467138
YML070W,0.971860501,0.978987062,0.959552032
YML071C,0.73884033,0.740717167,0.94183791
YML072C,0.984809631,0.990046898,0.983643326
YML073C,0.813797396,0.92680454,0.875476617
YML074C,0.995503276,1.002633894,1.025308235
YML075C,1.01460157,0.98996307,1.006510899
YML076C,0.966354849,1.030859025,0.997364899
YML078W,1.013772623,0.985947131,0.979447988
YML079W,0.99972014,0.99194973,1.005263623
YML080W,0.970463342,0.981186894,1.001808958
YML081C-A,1.011554078,0.995133317,0.968529774
YML081W,0.989943142,0.943875289,1.011653746
YML082W,0.985029859,0.98933416,1.086827691
YML083C,1.027577072,0.999886442,1.094051551
YML084W,1.04649609,1.025892787,1.022984856
YML086C,0.953405107,0.904978273,1.022985609
YML087C,0.974788598,0.954025826,1.006264568
YML088W,0.969076092,0.957328865,1.042772249
YML089C,0.992732913,0.977055585,0.98022965
YML090W,1.064531362,0.974734126,0.9486126
YML095C,0.980679572,0.972880423,0.956797118
YML095C-A,0.860265613,0.814760509,0.863290846
YML096W,0.978600792,0.962088743,0.97907801
YML097C,0.768805202,0.622987747,0.73664398
YML099C,0.964240555,1.006620744,1.033441689
YML100W,0.995866154,1.014181897,0.984140257
YML100W-A,1.040573224,1.029142391,1.1093024
YML101C,1.014342023,0.990636487,0.983388606
YML102C-A,0.965965464,0.928064045,0.855956545
YML102W,1.025125358,0.978424437,0.821404919
YML103C,0.766097215,0.818532789,0.779254508
YML104C,0.993334732,0.976144295,0.978193291
YML107C,0.99051783,0.862437074,0.951759768
YML108W,0.89505808,0.911113223,1.019470787
YML109W,1.015630923,0.981930436,1.018513977
YML110C,0.984813721,0.858096491,0.775627811
YML111W,0.915669361,0.962205263,1.021683893
YML112W,0.392828827,0.43355758,0.431355433
YML113W,1.083399337,1.057380446,1.029371604
YML115C,0.9682419,0.94627288,0.961989922
YML116W,0.973857806,0.996169733,0.997480835
YML118W,1.012515853,1.009260499,1.011516352
YML119W,1.030296981,0.974138357,0.986912253
YML120C,1.068630633,0.998902078,1.001609504
YML121W,0.884650628,0.784647485,0.870099759
YML122C,0.982575281,0.955231821,0.982869664
YML123C,0.981396599,0.993905377,1.004794554
YML124C,0.967227205,0.976575017,0.971874436
YML128C,0.901514471,0.895932443,0.964184508
YML129C,1.007815237,0.979121832,0.98712488
YML131W,0.954675761,1.004718025,1.033274012
YMR001C-A,0.955301492,0.934267051,1.032593237
YMR002W,1.028251936,1.024572547,1.013916089
YMR003W,0.739073552,0.80502136,1.09119869
YMR004W,0.946197884,0.972776471,1.031276033
YMR006C,0.998847577,1.001816388,1.009035384
YMR007W,0.881159936,0.911750923,1.009500689
YMR008C,0.98160495,0.981624137,0.981117411
YMR009W,0.99097053,0.971431076,1.003335336
YMR010W,0.776825339,0.868762394,0.976492116
YMR011W,0.980987345,0.983177335,0.997478824
YMR012W,1.00125898,0.98464876,0.985881367
YMR013W-A,0.822691752,0.866823513,0.875113366
YMR014W,0.979967656,0.984207041,1.000879504
YMR015C,0.754895962,0.719395209,0.915516217
YMR016C,1.014862115,0.98276491,1.067396182
YMR017W,1.000838303,0.967438907,1.024871072
YMR018W,0.959213827,0.99874989,1.012978549
YMR019W,0.985516448,1.019344149,0.973912475
YMR020W,0.963641513,0.949431853,1.012844894
YMR021C,0.916993503,0.892237755,0.877648215
YMR022W,0.93542537,0.923000365,1.027973121
YMR023C,1.00228057,1.009566879,0.995661793
YMR024W,0.962626919,0.821870461,0.855031777
YMR025W,0.945293743,0.923389546,1.008450566
YMR026C,1.023630284,0.991055054,0.988811032
YMR027W,0.994346298,0.967046417,0.980228446
YMR029C,0.947803793,0.969195921,1.007476159
YMR031C,0.98581239,1.007989305,0.980646124
YMR031W-A,0.668021819,0.625773116,0.783648326
YMR032W,0.748359751,0.65448352,0.783213527
YMR034C,0.963135433,1.003165691,1.12233544
YMR035W,0.971964551,0.820863878,0.827373584
YMR036C,0.917576263,0.948701931,0.997294302
YMR037C,0.922919152,0.88524682,0.999307249
YMR039C,0.802952799,0.88998197,0.94392052
YMR040W,0.954846724,0.946136914,0.983104959
YMR041C,0.948159457,0.977347042,0.997362397
YMR042W,0.967522675,0.961652634,0.968569988
YMR044W,0.890727154,0.931627614,0.975402964
YMR048W,0.766199348,0.7818312,0.807692206
YMR052W,0.96348008,1.007001497,0.93286265
YMR053C,0.999242653,1.021097861,1.014119684
YMR054W,0.960906998,0.957467292,0.986735466
YMR055C,1.083851692,1.086464427,1.022097314
YMR057C,1.013625491,0.957037592,1.048267298
YMR060C,0.652655365,0.530787724,0.662510024
YMR062C,0.990241199,0.332821248,1.094548997
YMR063W,0.891615682,0.846208264,0.834790747
YMR064W,0.946993764,0.792539298,0.848056885
YMR065W,1.053376748,1.066124389,1.019079611
YMR066W,0.978549368,0.828097821,0.814618351
YMR067C,1.050901092,0.90084044,0.771881409
YMR068W,0.94157177,0.951087703,0.975258417
YMR069W,0.956746998,0.985707208,1.051194521
YMR070W,0.904397387,0.959534282,0.882761019
YMR071C,0.742014205,0.571252218,0.631520194
YMR072W,0.937970501,0.840216599,0.785902143
YMR073C,1.063236924,0.98460952,0.942878566
YMR075C-A,0.80088545,0.861571854,0.899366718
YMR075W,0.930002125,0.817859018,0.908054286
YMR077C,0.965849216,0.609232936,0.745649086
YMR078C,0.841658486,0.712619963,0.962909574
YMR080C,0.978924082,0.952176645,0.931272814
YMR081C,1.084601041,1.074049076,1.135730398
YMR082C,1.018398387,1.037152467,1.070779444
YMR083W,0.723489057,0.155358651,0.632021789
YMR084W,0.955355062,0.736239751,0.792804843
YMR085W,0.96414661,0.972271026,0.9660776
YMR086C-A,0.907947775,0.937425506,0.982792388
YMR086W,0.969817382,1.078720224,1.022340512
YMR087W,1.049342229,1.026749103,1.022359096
YMR088C,0.980228042,0.989887316,1.024781012
YMR089C,0.927387176,0.69119159,0.746881844
YMR090W,0.98943385,0.983015874,1.07951537
YMR092C,1.02122099,1.037965585,1.028987037
YMR095C,0.990081079,1.002715793,1.023666746
YMR096W,0.98308631,0.984405212,1.043898411
YMR097C,0.953438159,0.794156779,0.784302578
YMR098C,0.893743765,0.676811045,0.695235632
YMR099C,0.940694372,0.957632828,0.953137251
YMR100W,1.085608405,0.941529662,1.017567313
YMR101C,0.986782158,0.991214182,1.018319244
YMR102C,0.987824078,0.968894877,0.978731663
YMR103C,1.014465848,0.951946409,0.992585937
YMR104C,0.985398537,0.983842787,1.005365998
YMR105C,0.980336359,0.99802442,0.976475358
YMR105W-A,1.061376344,1.037300736,1.079652706
YMR106C,0.880449361,0.981080886,1.033061564
YMR107W,0.957251012,0.955714823,0.981463434
YMR109W,1.01262255,1.003734166,1.029794902
YMR110C,1.022848567,0.976688053,0.910145912
YMR111C,1.003435835,1.03204654,1.005515398
YMR114C,1.030766167,0.98469072,1.029116441
YMR115W,1.010981042,0.975865251,0.877396719
YMR116C,0.696499797,0.752401161,0.674343945
YMR118C,0.96322867,0.934175731,0.986678354
YMR119W,0.999738524,0.98456877,0.99529383
YMR119W-A,1.085037612,0.988482613,1.001419633
YMR120C,0.980256942,0.6891748,0.945191671
YMR122C,1.004115953,0.984733505,1.020533421
YMR123W,0.620757077,0.660126648,0.765887424
YMR124W,0.945454572,0.939142694,1.041726764
YMR125W,0.986130579,0.979708426,1.031946055
YMR126C,1.077992811,1.048479547,0.989291439
YMR127C,0.931464196,0.952365203,1.009164493
YMR129W,0.987942426,0.982214656,0.986933594
YMR130W,1.085572231,1.07359681,1.045667055
YMR132C,1.018530092,0.994914856,0.973038292
YMR133W,1.014453676,1.007069301,1.031841199
YMR135C,1.023999623,0.949195995,0.983487081
YMR136W,0.973137113,0.893476247,0.924879893
YMR137C,1.067383629,1.048791431,1.072539456
YMR138W,1.018497229,0.986677745,0.984348649
YMR139W,1.060676976,1.039150694,1.04782743
YMR140W,0.919324667,0.877807016,0.973090804
YMR141C,0.901486779,0.849994358,0.973672391
YMR142C,0.456808718,0.534709893,0.479917741
YMR143W,0.508896885,0.500742897,0.520456045
YMR144W,0.992437436,0.893773642,1.01997346
YMR145C,0.841941645,0.897320462,1.026339805
YMR147W,0.999750533,0.999606148,1.028722432
YMR148W,0.959138663,0.960826872,0.99527964
YMR150C,1.072234675,0.908822271,0.864058786
YMR151W,1.064981062,0.981748507,0.921337507
YMR152W,0.940094656,0.95603013,1.044321404
YMR153C-A,0.988278981,0.958642785,1.021922644
YMR153W,0.980100055,0.97231734,1.001351563
YMR154C,0.940991816,0.89363518,0.928523573
YMR155W,1.007320916,1.012531648,1.006366254
YMR156C,1.012316563,0.980427159,1.049181552
YMR157C,0.967664888,0.980300757,1.002217649
YMR158C-B,0.875726,0.826111928,1.116047556
YMR158W,0,0,0
YMR158W-A,0.831107574,0.958492703,1.051125436
YMR159C,0.973261344,0.996332907,1.02620967
YMR160W,0.971791698,0.983486637,1.105737371
YMR161W,0.95670042,0.989202278,1.006282254
YMR162C,0.964439921,0.993996134,1.047391067
YMR163C,1.027972896,0.947129482,1.043987658
YMR164C,0.890402886,0.875113184,0.981391831
YMR166C,0.920972598,0.919180642,0.987365098
YMR167W,0.863358068,0.879969382,0.90673619
YMR169C,1.067448726,1.00106551,0.965566411
YMR170C,0.97276589,0.989166048,0.995586686
YMR171C,1.018107591,0.9800182,1.028330354
